"0.000","Info","2020-08-03 17:28:45","Service 'cocc_96' : Execution start"
"0.000","Info","Apparatus","Zantiks AD internal Unit"
"0.000","Info","Unit ID","3C208A"
"TIME","TEMPERATURE","VARIABLE","TREATMENT","SERIES","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","ARENA_ACTIVITY","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4"
"334182.339",,"ARENA_DISTANCES","DARK",5567,0,0,0,7,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334242.366",,"ARENA_DISTANCES","DARK",5568,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334302.382",,"ARENA_DISTANCES","DARK",5569,6,0,7,6,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000
"334362.405",,"ARENA_DISTANCES","DARK",5570,0,0,0,13,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334422.425",,"ARENA_DISTANCES","DARK",5571,1063,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.006851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334482.448",,"ARENA_DISTANCES","DARK",5572,1393,0,0,0,0,13,0,0,0,0,0,0,"ARENA_ACTIVITY",2.191956,0.000000,0.000000,0.000000,0.000000,0.002625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334542.473",,"ARENA_DISTANCES","DARK",5573,1585,0,0,0,0,636,0,0,0,0,0,0,"ARENA_ACTIVITY",0.367050,0.000000,0.000000,0.000000,0.000000,4.202271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334602.491",,"ARENA_DISTANCES","DARK",5574,2405,0,0,0,0,1001,0,0,0,0,0,0,"ARENA_ACTIVITY",0.003403,0.000000,0.000000,0.000000,0.000000,6.574921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334662.513",,"ARENA_DISTANCES","DARK",5575,5278,0,0,0,0,664,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,7.007294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334722.535",,"ARENA_DISTANCES","DARK",5576,13507,0,0,0,0,692,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,3.183914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334782.557",,"ARENA_DISTANCES","DARK",5577,19197,0,0,0,0,114,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334842.584",,"ARENA_DISTANCES","DARK",5578,2386,0,0,19,0,95,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.003540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334902.599",,"ARENA_DISTANCES","DARK",5579,4993,0,0,0,0,90,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"334962.621",,"ARENA_DISTANCES","DARK",5580,6687,0,0,0,0,698,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,11.802811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335022.642",,"ARENA_DISTANCES","DARK",5581,13911,0,0,0,0,377,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,10.603638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335082.664",,"ARENA_DISTANCES","DARK",5582,4603,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335142.692",,"ARENA_DISTANCES","DARK",5583,22581,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335202.708",,"ARENA_DISTANCES","DARK",5584,8570,0,0,0,0,0,0,112,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335262.730",,"ARENA_DISTANCES","DARK",5585,6518,0,0,0,0,6,0,220,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000
"335322.751",,"ARENA_DISTANCES","DARK",5586,11016,0,0,0,0,0,6,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335382.773",,"ARENA_DISTANCES","DARK",5587,3532,0,6,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335442.799",,"ARENA_DISTANCES","DARK",5588,743,0,0,0,0,19,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335502.852",,"ARENA_DISTANCES","DARK",5589,0,0,0,0,0,13,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335562.872",,"ARENA_DISTANCES","DARK",5590,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335622.895",,"ARENA_DISTANCES","DARK",5591,0,0,0,0,0,25,0,0,6,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335682.921",,"ARENA_DISTANCES","DARK",5592,0,0,0,0,0,561,0,0,26,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,7.827408,0.000000,0.000000,0.008316,0.000000,0.000000,0.000000
"335742.938",,"ARENA_DISTANCES","DARK",5593,0,0,6,0,0,695,0,0,6,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,6.394455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335802.958",,"ARENA_DISTANCES","DARK",5594,0,0,0,12,0,557,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,3.883240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335862.980",,"ARENA_DISTANCES","DARK",5595,0,0,6,0,0,112,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335923.002",,"ARENA_DISTANCES","DARK",5596,0,0,0,0,0,97,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"335983.028",,"ARENA_DISTANCES","DARK",5597,0,0,362,0,0,25,0,0,7,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.028687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336043.047",,"ARENA_DISTANCES","DARK",5598,0,0,829,0,0,0,0,0,0,0,0,7,"ARENA_ACTIVITY",0.000000,0.000000,0.666931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336103.067",,"ARENA_DISTANCES","DARK",5599,2547,0,39,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336163.089",,"ARENA_DISTANCES","DARK",5600,0,0,7,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336223.111",,"ARENA_DISTANCES","DARK",5601,85,0,0,0,0,0,0,0,6,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336283.136",,"ARENA_DISTANCES","DARK",5602,548,0,0,0,0,0,0,0,594,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.913864,0.000000,0.000000,0.000000
"336343.155",,"ARENA_DISTANCES","DARK",5603,1141,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336403.177",,"ARENA_DISTANCES","DARK",5604,3309,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336463.197",,"ARENA_DISTANCES","DARK",5605,13783,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336523.219",,"ARENA_DISTANCES","DARK",5606,3154,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336583.245",,"ARENA_DISTANCES","DARK",5607,0,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336643.262",,"ARENA_DISTANCES","DARK",5608,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336703.284",,"ARENA_DISTANCES","DARK",5609,0,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336763.307",,"ARENA_DISTANCES","DARK",5610,801,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336823.328",,"ARENA_DISTANCES","DARK",5611,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336883.353",,"ARENA_DISTANCES","DARK",5612,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"336943.372",,"ARENA_DISTANCES","DARK",5613,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337003.394",,"ARENA_DISTANCES","DARK",5614,0,0,0,0,0,0,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337063.415",,"ARENA_DISTANCES","DARK",5615,1299,0,0,0,0,0,0,0,7,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337123.437",,"ARENA_DISTANCES","DARK",5616,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337183.463",,"ARENA_DISTANCES","DARK",5617,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337243.480",,"ARENA_DISTANCES","DARK",5618,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337303.502",,"ARENA_DISTANCES","DARK",5619,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337363.522",,"ARENA_DISTANCES","DARK",5620,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337423.544",,"ARENA_DISTANCES","DARK",5621,0,0,0,0,0,0,0,0,0,0,7,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337483.570",,"ARENA_DISTANCES","DARK",5622,0,0,0,6,0,0,0,0,0,0,7,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337543.587",,"ARENA_DISTANCES","DARK",5623,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337603.610",,"ARENA_DISTANCES","DARK",5624,7,0,0,0,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337663.631",,"ARENA_DISTANCES","DARK",5625,0,0,0,0,6,0,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337723.652",,"ARENA_DISTANCES","DARK",5626,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337783.679",,"ARENA_DISTANCES","DARK",5627,0,0,0,0,0,32,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337843.697",,"ARENA_DISTANCES","DARK",5628,0,0,0,0,0,0,0,0,13,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337903.725",,"ARENA_DISTANCES","DARK",5629,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.001999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"337963.739",,"ARENA_DISTANCES","DARK",5630,0,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"338023.762",,"ARENA_DISTANCES","DARK",5631,0,0,0,6,0,0,0,0,14,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"338083.788",,"ARENA_DISTANCES","DARK",5632,0,0,0,130,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.532074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"338143.805",,"ARENA_DISTANCES","DARK",5633,0,0,0,553,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.122635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"338203.859",,"ARENA_DISTANCES","DARK",5634,0,0,0,494,0,0,0,0,238,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012589,0.000000,0.000000,0.000000
"338263.881",,"ARENA_DISTANCES","DARK",5635,0,0,0,376,0,0,0,0,1165,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,5.219864,0.000000,0.000000,0.000000,0.000000,4.620514,0.000000,0.000000,0.000000
"338323.906",,"ARENA_DISTANCES","DARK",5636,0,0,0,649,0,0,0,0,1176,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000275,0.000000,0.000000,0.000000,0.000000,8.555893,0.000000,0.000000,0.000000
"338383.924",,"ARENA_DISTANCES","DARK",5637,0,0,0,286,0,0,0,0,794,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.007553,0.000000,0.000000,0.000000,0.000000,0.197495,0.000000,0.000000,0.000000
"338443.945",,"ARENA_DISTANCES","DARK",5638,0,0,0,355,0,0,0,0,781,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.154312,0.000000,0.000000,0.000000,0.000000,3.515640,0.000000,0.000000,0.000000
"338503.966",,"ARENA_DISTANCES","DARK",5639,0,0,0,340,0,0,0,0,683,6,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.004135,0.000000,0.000000,0.000000,0.000000,8.043961,0.000000,0.000000,0.000000
"338563.994",,"ARENA_DISTANCES","DARK",5640,6,0,0,413,0,0,0,0,687,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000961,0.000000,0.000000,0.000000,0.000000,2.093491,0.000000,0.000000,0.000000
"338624.014",,"ARENA_DISTANCES","DARK",5641,367,0,0,500,0,0,0,0,222,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,1.117172,0.000000,0.000000,0.000000,0.000000,0.000565,0.000000,0.000000,0.000000
"338684.065",,"ARENA_DISTANCES","DARK",5642,1487,0,0,13,0,0,0,0,273,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001816,0.000000,0.000000,0.000000
"338744.086",,"ARENA_DISTANCES","DARK",5643,0,0,0,0,0,0,0,0,837,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.987015,0.000000,0.000000,0.000000
"338804.109",,"ARENA_DISTANCES","DARK",5644,0,0,0,0,0,0,0,0,781,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.020370,0.000000,0.000000,0.000000
"338864.135",,"ARENA_DISTANCES","DARK",5645,408,0,0,0,0,0,0,0,630,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047668,0.000000,0.000000,0.000000
"338924.151",,"ARENA_DISTANCES","DARK",5646,1536,0,0,0,0,0,0,0,208,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001984,0.000000,0.000000,0.000000
"338984.173",,"ARENA_DISTANCES","DARK",5647,2480,0,0,0,0,0,0,0,843,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.407822,0.000000,0.000000,0.000000
"339044.195",,"ARENA_DISTANCES","DARK",5648,4137,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339104.218",,"ARENA_DISTANCES","DARK",5649,731,0,0,6,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339164.244",,"ARENA_DISTANCES","DARK",5650,1265,0,0,0,0,7,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339224.261",,"ARENA_DISTANCES","DARK",5651,1102,0,0,20,0,0,0,0,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339284.281",,"ARENA_DISTANCES","DARK",5652,680,0,0,6,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339344.303",,"ARENA_DISTANCES","DARK",5653,544,0,0,6,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339404.325",,"ARENA_DISTANCES","DARK",5654,816,0,0,0,0,0,0,0,12,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339464.350",,"ARENA_DISTANCES","DARK",5655,1497,0,0,6,0,0,0,0,6,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339524.370",,"ARENA_DISTANCES","DARK",5656,680,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339584.391",,"ARENA_DISTANCES","DARK",5657,1360,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339644.412",,"ARENA_DISTANCES","DARK",5658,1903,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339704.433",,"ARENA_DISTANCES","DARK",5659,3538,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339764.459",,"ARENA_DISTANCES","DARK",5660,3676,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339824.477",,"ARENA_DISTANCES","DARK",5661,2812,0,0,0,0,0,0,0,0,0,0,6,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339884.498",,"ARENA_DISTANCES","DARK",5662,4082,0,0,0,6,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"339944.518",,"ARENA_DISTANCES","DARK",5663,4626,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340004.542",,"ARENA_DISTANCES","DARK",5664,5305,0,0,0,6,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340064.568",,"ARENA_DISTANCES","DARK",5665,6389,0,0,0,0,0,0,0,7,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340124.584",,"ARENA_DISTANCES","DARK",5666,6532,0,0,0,0,0,0,242,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340184.606",,"ARENA_DISTANCES","DARK",5667,5238,0,0,0,0,0,0,58,0,0,6,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340244.628",,"ARENA_DISTANCES","DARK",5668,2448,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340304.648",,"ARENA_DISTANCES","DARK",5669,678,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340364.674",,"ARENA_DISTANCES","DARK",5670,5375,0,0,0,6,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340424.691",,"ARENA_DISTANCES","DARK",5671,12928,0,0,0,6,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340484.714",,"ARENA_DISTANCES","DARK",5672,3537,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340544.736",,"ARENA_DISTANCES","DARK",5673,1701,0,0,0,0,6,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340604.757",,"ARENA_DISTANCES","DARK",5674,545,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"340664.784",,"ARENA_DISTANCES","DARK",5675,137,0,0,0,0,0,0,0,0,0,0,0,"ARENA_ACTIVITY",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
